index_firm,CR-Last0,CR-Last1,CR-Last2,CR-Last3,CR-Last4,CR-Last5,CR-Last6,CR-Last7,QR-Last0,QR-Last1,QR-Last2,QR-Last3,QR-Last4,QR-Last5,QR-Last6,QR-Last7,NWC2TA-Last0,NWC2TA-Last1,NWC2TA-Last2,NWC2TA-Last3,NWC2TA-Last4,NWC2TA-Last5,NWC2TA-Last6,NWC2TA-Last7,CA2NA-Last0,CA2NA-Last1,CA2NA-Last2,CA2NA-Last3,CA2NA-Last4,CA2NA-Last5,CA2NA-Last6,CA2NA-Last7,ROA-Last0,ROA-Last1,ROA-Last2,ROA-Last3,ROA-Last4,ROA-Last5,ROA-Last6,ROA-Last7,NPM-Last0,NPM-Last1,NPM-Last2,NPM-Last3,NPM-Last4,NPM-Last5,NPM-Last6,NPM-Last7,ROE-Last0,ROE-Last1,ROE-Last2,ROE-Last3,ROE-Last4,ROE-Last5,ROE-Last6,ROE-Last7,TAT-Last0,TAT-Last1,TAT-Last2,TAT-Last3,TAT-Last4,TAT-Last5,TAT-Last6,TAT-Last7,R2NWC-Last0,R2NWC-Last1,R2NWC-Last2,R2NWC-Last3,R2NWC-Last4,R2NWC-Last5,R2NWC-Last6,R2NWC-Last7,RE2S-Last0,RE2S-Last1,RE2S-Last2,RE2S-Last3,RE2S-Last4,RE2S-Last5,RE2S-Last6,RE2S-Last7,S2NW-Last0,S2NW-Last1,S2NW-Last2,S2NW-Last3,S2NW-Last4,S2NW-Last5,S2NW-Last6,S2NW-Last7,D2TAR-Last0,D2TAR-Last1,D2TAR-Last2,D2TAR-Last3,D2TAR-Last4,D2TAR-Last5,D2TAR-Last6,D2TAR-Last7,D2E-Last0,D2E-Last1,D2E-Last2,D2E-Last3,D2E-Last4,D2E-Last5,D2E-Last6,D2E-Last7,TL2NW-Last0,TL2NW-Last1,TL2NW-Last2,TL2NW-Last3,TL2NW-Last4,TL2NW-Last5,TL2NW-Last6,TL2NW-Last7,emscore-Last0,emscore-Last1,emscore-Last2,emscore-Last3,emscore-Last4,emscore-Last5,emscore-Last6,emscore-Last7,class
124,0,0,0,0.0281438812875617,0.0207212359475351,0.0562400058770893,0.100280046669536,0.0975954438473306,0,0.0068001077288004,0.000688001055200158,0.00136701339684363,0.00501547450121908,0.0197428934977828,0.111732186292628,0.0606481470416615,0,0,0,0.0529785930401023,0.0601627156026938,0.112983255123118,0.15577581265446,0.181365030976612,0.203245582852734,0.698072103471265,0.646265752851799,0.775921753673476,0.785353642758517,0.537628295502959,0.377707830158801,0.399048235220325,0.204269274747749,0.316185461872249,0.399206327531969,0.328522521254119,0.308274842520428,0.29394217884929,0.279418710463007,0.205073610872155,0.53988011830784,0.483824828855532,0.483647893224321,0.6412923996215,0.497586541674215,0.583674994325837,0.34638108927852,0.293468246717398,0.972995100111388,0.689890145245887,0.629308981450821,0.270856362814571,0.660428929773166,0.369888141536221,0.267694143455325,0.13969753093404,0.237648204515931,0.247133152003138,0.219649927560457,0.238969466734977,0.249671339828392,0.185168912251253,0.240292739015935,0.0970639590443095,0.723241605877016,0.205357058780553,0.357608747153073,0.327216866070487,0.264650308950724,0.313991505397592,0.694174766353816,0.0761418476963797,0.467080026597982,0.416051242536696,0.343947861994323,0.488224182634664,0.443013303050837,0.4669722665793,0.359173402797404,0.45767597976612,0,0.642818241365464,0.642818241365464,1,1,0.190313197192178,0.235857425870136,0.15380284657548,1,1,1,1,1,1,0.908408583417812,0.936860468462426,0.686481308822988,0.200668453442123,0.451806610204186,0.423144103583583,0.389815510724287,0.29624586791278,0.540111183626473,0.162508715317767,0,0.642818241365464,0.642818241365464,1,1,0.642818241365464,0.288323593200271,0.424941450547519,0,0,0,0,0,0,0.00479679416487982,0,1
125,0,0,0,0.00460231379243792,0,0.00123199690306989,0.0181784708298649,0.0321458357623977,0.00705370267885342,0.000893668603704925,0.0197287161115049,0.0199908678259434,0.00601660630814879,0.00406630583970211,0.0453991562902111,0.00862338627517702,0,0,0,0,0,0,0.0495390347447831,0.11875198607829,0.920386909844036,0.67638809850184,0.757927835924888,0.939845144603194,0.473304951458302,0.388034710178461,0.533444274179859,0.934096075016238,0.00930946471473165,0.187071016609127,0.508692335178901,0.0325738225824527,0.0317027537809807,0.0190667704717658,0.878207240909681,0.0253983829648229,0.0516923640722218,0.0599217434115566,0.384632469059922,0.0955927982376465,0.0512123148282719,0.0409959786146183,0.879343671414268,0.0363460656222134,0.842691677695714,0.578057118052187,0.161235204462537,0.230529362405822,0.373576050207826,0.143209669966797,0.0536627293252763,0.222382550723777,0.017940351370411,0.0194753674956848,0.0422686784587226,0.254880890364074,0.0205523028996676,0.00738929885758346,0.20267804459321,0.0120088557431946,0.887350974642201,0.562034021274401,0.324491077890333,0.570044085666636,0.242811360880562,0.114051964261249,0.38710195200746,0.167175108157655,0.0578478983244254,0.0515279793728556,0.0425979699763019,0.0696443614823744,0.0548672327050934,0.0578345522375684,0.177612466208324,0.0566832063787432,0.429641380689317,0.295696002144995,0.296459187765408,0.722004549533392,0.284109943750462,0.144277580821241,0.312056366004557,0.0190484947419158,1,1,1,1,0.995000247095039,0.982234085033042,0.868116200157003,0.992180164013348,0.747264556764803,0.767224342729034,0.424272600702121,0.671366836053367,0.232885637511764,0.0719052002266942,0.307697682769254,0.232790952921763,0.920386909844036,1,1,1,0.981860271291931,0.942247678672954,0.638935661524281,0.973015942183851,0,0,0,0,0,0,0.0131582532138973,0,1
126,0.0388167242507088,0.0469882875333225,0.0571187115848449,0.170069033587904,0.108552602730833,0.10565681532432,0.061166266156017,0.0222550364378955,0.0529523474788245,0.0663055617713286,0.0757662915435109,0.205220447883441,0.139334305977641,0.124063601634885,0.0802682649676248,0.0291201243423387,0.302513815212023,0.279482236959922,0.334110462707671,0.466437411266429,0.478342942136495,0.398678902586201,0.268224992086179,0.224885644824305,0.694540081657182,0.694540081657182,0.694540081657182,0.570526125362927,0.604597452979121,0.455562797763008,0.403330939549592,0.465850119124259,0.226699069424239,0.405315026185347,0.305459918342818,0.633614640106877,0.182411240931269,0.306990732256251,0.348796803395785,0.660705516663615,0.706591758454454,0.619768055770868,0.305459918342818,0.922274688812207,0.0509306836216905,0.526197401082877,0.447275118564634,0.694540081657182,0.900937996390652,0.517517485069962,0,0.474056668114884,0.870169800152849,0.412290168688566,0.0455373335777931,0.34151391758611,0.160265433321466,0.124358428363541,0.115484475417205,0.254928783118349,0.0485000857629946,0.0698037758639713,0.138801994781096,0.294804371405722,0.69282508746592,0.0957133312416704,0.40864746969528,0.382442360289932,0.0931257634587219,0.323146374227976,0.595776904316346,0.113001511681921,0.520280888011509,0.470906557050013,0.423956211636387,0.606715932884252,0.527455289227984,0.609907730831374,0.572651617100757,0.594774304644054,1,0.496634154890257,0.24977669265279,0.125971140777919,0.0482987844640457,0.0683675529145215,0.216947517730921,0.336164425986782,0.963696511568299,0.938482462498281,0.87699928532208,0.714112254365661,0.702195023230312,0.72503075526966,0.853201326356421,0.892456588814375,0.611011164617715,0.0157875201294577,0.533107533906937,0.376375172143683,0.117884522315238,0.302602865068107,0.568708919655121,0.093628745789811,1,0.673392302406625,0.27770451452725,0.0890353243520046,0.108217092353866,0.156968790433806,0.232822441931363,0.372924550402404,0.0388065715992691,0.0406504006039183,0.0560328381945314,0.129540569512356,0.111301526150686,0.11276303035865,0.0514013691287999,0.0158010200613752,1
127,0.0717715284654816,0.124429403756185,0.106630235110326,0.201662435360328,0.146177383808638,0.22344805600048,0.0593530319745375,0.0214456537389147,0.0660005200853736,0.111192028874775,0.0844550167701336,0.197676977514183,0.143492951724314,0.179106093249389,0.0787344065123931,0.0332825310416236,0.390217213327315,0.377523625990041,0.465539905544504,0.594431218133283,0.586382821711369,0.585781822781097,0.29063004555686,0.216706887144987,0.705974595847098,0.725000330919666,0.769530233242844,0.607178312828615,0.622020546000691,0.448189567938495,0.460314745418766,0.546584333341413,0,0.434165882640814,0.203694350106326,0.551935904178468,0.473632222331811,0.460008827015089,0.637571802230784,0.958897967242767,0.413168341305627,0.462645163627064,0.154471517641835,0.70326138307125,0.11871880483155,0.481066839650516,0.599141993609981,0.958508043589952,0.669280688017868,0.615036935515667,0.168271342736866,0.242402025390753,0.85248147907953,0.361916507566566,0.00151475872548519,0.219265685507558,0.418196919390277,0.450555008573439,0.369692743938827,0.495869027530471,0.299927566593202,0.37589136688956,0.369402901725135,0.585296635559097,0.944460392411548,0.233990067579487,0.632411633004856,0.414138621834667,0.291920058614874,0.341656398288831,0.409889477924195,0.0399338463685533,0.509253182141999,0.466384975750284,0.41141374495912,0.587044708834053,0.509287168520924,0.587792251942987,0.551825126309866,0.573143244487372,0.808247190006419,0.643204422476711,0.393157145780677,0.266787007034879,0.198945603114676,0.186141611786747,0.530032860280685,0.638230320651531,0.687422153911222,0.65467075883723,0.626021246520588,0.473244593227442,0.443390575051379,0.404311667284358,0.74268788917714,0.816259955197676,0.616508274772542,0.152202002957481,0.743785353069214,0.479398803410898,0.255425076486518,0.336151528521685,0.38639844377236,0.219812609506659,0.678479183476681,0.363670419288916,0.2876178938756,0.104633332418051,0.118022457611955,0.151260068113283,0.322960103007454,0.529516188941385,0.169116568091787,0.229267807732619,0.195712638212579,0.271328391780815,0.264657295210692,0.439381318012575,0.0776608461589632,0.0235747859037591,1
128,0.0034042725522921,0.00404750618359267,0.00157154581465865,0.00889809083511272,0.00445285743203542,0,0.0138617964066003,0.0263571046073699,0.011484924370477,0.00645013172129301,0.0211828412022328,0.0243392733192718,0.010946205137438,0.00341881291309627,0.038170080630241,0.00725025256692253,0.0550278173757775,0.0641372028763557,0.0471553929879682,0.0643203515635326,0.0547215814664626,0,0.0363918358739122,0.0946198678154355,0.773830296210596,0.51787075093839,0.591407678638602,0.723254121047366,0.331002849333128,0.295710121590141,0.435972056422265,0.773830296210596,0.167853319869845,0.26157787571702,0.612292131137413,0.124003649253754,0,0.0780925554563525,0.709271468738405,0,0.223018802121821,0.200756954885588,0.499193963095508,0.218591224117598,0,0.0823754985302116,0.703254217483458,0,0.796935671503096,0.463188943314198,0.107224797996812,0.33991794405344,0.478400380027113,0.304099804160699,0.0509600103557517,0.281508184304493,0,0,0.0305809599354955,0.199871705627637,0.00603913013004622,0,0.158199816994934,0,0.725619159408525,0.527977143209488,0.257790526334111,0.471727321822651,0.233554170497008,0.0809970543275921,0.416552843495382,0.192106759933352,0,0,0,0.00771634942576183,0,0,0.111930218438338,0,0.58739769750292,0.288452672877491,0.18231689102756,0.540101090070293,0.171934062836661,0.101486609973158,0.237806884559526,0,1,1,1,1,0.995796376252155,0.985063017417682,0.898653865783944,1,0.567043754502876,0.642447429855693,0.314136869734041,0.548571261207019,0.192404276550454,0.0480236021708891,0.363842877182967,0.194532865695289,1,1,0.773830296210596,0.773830296210596,0.758579023632498,0.725274090726393,0.507172732093025,0.773830296210596,0,0,0,0,0,0,0.0105635306119833,0,1
129,0,0,0,0.0358705604219369,0.0556949823866782,0.124426028336869,0.233544117058355,0.246385040830084,0.000306241184404848,0.0183162746105951,0.00270575929857184,0.00454220472388306,0.0137419148879004,0.0532419139352411,0.302287201138268,0.163385780374906,0,0,0,0.142396998601355,0.161706637302461,0.303678816263863,0.284831421800028,0.35754967796805,0.586247045275311,0.591413614481321,0.584538067779314,0.395106020752272,0.400202102321891,0.672100594524697,0.714296592546869,0.815010319513046,0.347003302878574,0.0210076488879648,0.0199386696667672,0.176085672528753,0.140567652590731,0.376272878966664,0.0366255066207067,0,0.32926239542945,0,0.0140984831021271,0.193973051598348,0.226002946534085,0.679110493807157,0.036314786557388,0,0.986359448874969,0.728179669335502,0.965577687578981,0.00855218159369982,0.191396583419005,0.0869680746808657,0.000890402664689818,0.0135913631594548,0.249410520563717,0.241591110923115,0.251614424530184,0.142231665788348,0.242144106641265,0.337336797364045,0.338991112265717,0.000271782949017333,0.3830182525302,0.516098104317971,0.298589254620501,0.272090609032646,0.626080929931897,0.18692635561366,0.975035056872765,0.17483688525552,0,0,0,0.000398458445654975,0,0,0.00577987574174156,0,0.0186531657601732,0.00938138307070322,0.0094145172810544,0.987930642970637,0.968919157964119,0.00524058653042463,0.0122799210299222,0,1,1,1,1,0.999782932408544,0.999228681007802,0.994766667385739,1,0.293897005088701,0.505192693111783,0.131575224627675,0.755468754292322,0.969976203088513,0.477839199905968,0.972416072842811,0.40477122075159,0.0399592086899773,0.0399592086899773,0.0399592086899773,1,0.999212451636075,0.0374518533206695,0.0261894903091979,0.0399592086899773,0,0,0,0,0,0,0.000545481775906496,0,1
130,0.0345727488645907,0.0417929115055746,0.0481592262937914,0.144888727303777,0.0926830189763834,0.0867884246517554,0.0502430805359396,0.0182806906216469,0.0478817373156124,0.0589642924618537,0.0658644579161748,0.174518711976157,0.1191005658746,0.101908092814116,0.0659338088573482,0.0239197983544852,0.291939877088022,0.280214021746734,0.311677930662864,0.433927005961057,0.436127309845729,0.327482082354443,0.220324873922552,0.184725147934713,0.570507821568362,0.570507821568362,0.570507821568362,0.468640508337574,0.496627314872738,0.374207545688698,0.331303349901028,0.382657738059997,0.318750419707008,0.440834844304235,0.429492178431638,0.618374887580453,0.149835902119536,0.313829037960394,0.286508021251332,0.54271549614614,0.756501220412789,0.66760487254317,0.429492178431638,0.913537040373728,0.0418353873755842,0.497271150947102,0.367399895662165,0.570507821568362,0.860713785426237,0.442223204431618,0,0.527025176800996,0.893355118812073,0.51159202711359,0.0640278066739501,0.366513711347728,0.131644934038623,0.102150268836994,0.10134497668106,0.213618801445511,0.0440851807690393,0.0573380876887347,0.114014476289063,0.242157658227888,0.601792187936763,0.124233825794372,0.34446064634044,0.327485294331617,0.102638827491106,0.273887349021257,0.589013744162727,0.13465811108979,0.427368158961931,0.386811187892632,0.34824532252184,0.498367472694629,0.43326134226001,0.500989273425487,0.470386425806033,0.488558402644936,1,0.492254951847218,0.205171106128083,0.103474980067695,0.0396734976665945,0.0561583481059276,0.178204626347861,0.276131557304652,0.970179656081066,0.949468378808873,0.898964981812398,0.765166619922388,0.755377590097166,0.774135274619277,0.879416906638858,0.911661891286174,0.501895653953143,0.0129681554094516,0.437904198567261,0.309161393594122,0.0968324849765682,0.248563482381659,0.565206730565655,0.077254963202299,1,0.731718512750389,0.228111525607879,0.0731352304643042,0.0888914826455476,0.128937011771789,0.191244577046672,0.306326990303852,0.0318764218370388,0.0333909764272894,0.0460263896914063,0.106406973577224,0.0914250925158327,0.0926255985829691,0.0422220169890459,0.0129792444984084,1
131,0.0851068912128765,0.180504068538186,0.113289485248944,0.1051346458723,0.104321203159131,0.251960076857023,0.000851977137892569,0,0.0537264825895939,0.121274521638974,0.0424948048886876,0.0306264970265552,0.0431822175634632,0.123365001077773,0.002869763476234,0.0108160712131627,0.429438340888129,0.486360485314879,0.490210301749007,0.563239085929378,0.483558901300028,0.417611855073643,0.0666182781374515,0,0.0760101067888201,0.115421230873283,0.207663317669615,0.118904882972347,0.081639307342727,0.019046932970829,0.148425268388575,0.20233333231909,0.23372503067096,0.648993599669392,0.736872372330577,0.385511457351546,0.616995907521202,0.65936968257297,0.624463977895371,0.667469867476128,0.357197717126269,0.541983862264917,0.634909049985997,0.423354592660396,0.1442575662185,0.28293628432458,0.348282706375554,0.599124036763658,0.212794693308717,0.329665616589537,0.34856801816945,0.268453595020973,0.953578383238263,0.822109647906498,0.0500864155214361,0.217725433038882,0.546369540247448,0.685073128157312,0.568856020533824,0.540132347109459,0.54646348165842,0.639308148906412,0.488138260008848,0.623953653220201,0.742726988932041,0.529822462672214,0.539819335670011,0.163542475134656,0.554177867215372,0.106435077372556,0.175699408672483,0.0737783540666347,0.0163524244712456,0.0261099586373547,0.00595792913468182,0.00495936520675303,0.00210180385862966,0.000136636982155262,0,0,0.60279096921212,0.777574473094672,0.315824633382568,0.301185159944803,0.315698092913373,0.249115258736649,0.664888970660523,0.651043915582254,0.424972669006131,0.407459801108399,0.470841652609246,0.479513665910315,0.441460460996535,0.314926871842688,0.760016164546147,0.834059522929577,0.0574182477715373,0.283767051496067,0.476573733431231,0.24176436469404,0.293791254988642,0.0922917583326532,0.172925654514664,0.270233643697615,0.333981223463528,0.333816946830302,0.0414563756801923,0.0390182829893548,0.0284641114047685,0,0.204256843035922,0.352468603658464,0.272855993161456,0.393776598413143,0.293562962560027,0.303467438518672,0.326055965205793,0.685073128157312,0.0582679370312832,0.0172934624169011,1
132,0.0801389355201262,0.168972703197989,0.105748312287154,0.0997403454824308,0.0983194454412635,0.234092319103907,0.000791559149055011,0,0.0516580404077832,0.114461170528458,0.0409222255117174,0.0308161432104367,0.0419660078954977,0.114616567667343,0.00266625409791615,0.0100490491409044,0.416238562269031,0.471980299493061,0.470232495255004,0.543464477314524,0.466425141601195,0.387996895615127,0.0618940405894325,0,0.0706198473801368,0.107236130207591,0.192936866159463,0.110472738994957,0.0758498529778602,0.0176962190461951,0.137899685236315,0.187984856908401,0.269780467568812,0.645818080291989,0.755532077344151,0.397053982365217,0.573241620938296,0.637096214889152,0.580180092838003,0.620136218239564,0.401794105132802,0.566495978841376,0.660799487606426,0.455265799981125,0.134027535812894,0.288700512178838,0.32358422594665,0.556637134527012,0.245621325590098,0.313087704394315,0.323849304844601,0.304067791947066,0.956870373831191,0.832480152274061,0.0571064025594251,0.236431340880555,0.507623724995286,0.636491143067545,0.531090352314076,0.503502891286581,0.509397226658279,0.59397158893729,0.453521918052359,0.579705957855205,0.703038938450448,0.51036311516649,0.505028626460872,0.157242262412226,0.525259988220624,0.10224235851025,0.202803561463456,0.08515972294202,0.0151927917120678,0.0242583699980129,0.00553542237957737,0.00460767164788108,0.00195275436372944,0.000126947365737767,0,0,0.630959061665495,0.755912594597707,0.293427918346842,0.279826603685189,0.29331035149949,0.231449241361058,0.617738345812832,0.604875113304641,0.465750752501675,0.449479810249714,0.508366935511833,0.516423972683239,0.481069312140497,0.363508856932455,0.777034626716987,0.845827197724395,0.0533464307019925,0.26364370101255,0.442777490285617,0.224619636229219,0.272957037760252,0.0857468850294403,0.199601915959468,0.251207655693812,0.381211968534834,0.381059341584857,0.0385164953340048,0.036251300072486,0.0264455779387435,0,0.189771961794784,0.327473280175838,0.253506400765271,0.365851917022905,0.272744934697279,0.28194703439335,0.302933694912307,0.636491143067545,0.0541358642178605,0.0160670959185564,1
133,0.040630353427824,0.0884067575055766,0.0561685828778758,0.0636172327932816,0.0496062200735311,0.137496666559654,0.0143175223048112,0.00654307846374706,0.0232519847877024,0.057300105538007,0.0182486370045088,0.0101816151268681,0.0176866156475004,0.0623686943579775,0.0014508442391703,0.00546819789854811,0.178370277570747,0.200735295691626,0.214636187516883,0.23947328831731,0.205947171685481,0.211128812238537,0.0850347853315546,0.0510024200009151,0.0384278448264309,0.554564403363175,0.552556736349575,0.71376667668594,0.694926606356329,0.307827609688249,0.197397074766997,0.214849411136495,0.0764341407938409,0.547914195036426,0.619254632492184,0.375049155774096,0.572221181323119,0.434923391047045,0.599833720786319,0.54597770197145,0.448002050057561,0.6246607227904,0.653570636253403,0.654111175435838,0.493403191455887,0.421644711354717,0.528297900464503,0.601309140884985,0.628819164034067,0.586057432264204,0.45293673870293,0.2884403985171,0.926956974953324,0.606335076708859,0.273792426815905,0.17369317480784,0.423520749706894,0.506247104244033,0.41040988141861,0.462300667577015,0.434770141651496,0.383878972165544,0.365970795505868,0.414044584720202,0.950242297670238,0.24994603112214,0.520568121273536,0.309467815277568,0.293031249348503,0.296216008178537,0.342672976160261,0.0139988749740078,0.483219762356802,0.436263936983755,0.352757157888054,0.498960398779608,0.451542821051376,0.474912095150742,0.365227218591792,0.465390042259168,0.145533236725306,0.971597799739627,0.813321879693977,0.805920713752057,0.813257905602636,0.319464183157929,0.575975569577919,0.485538434243648,0.709287856840121,0.700434010970524,0.732477485939627,0.736861728977098,0.717623462970738,0.653652849919967,0.785538042203399,0.851903010626754,0.626971045812685,0.168939127274021,0.656718901503482,0.277411381329241,0.18171357346091,0.168060645344744,0.186012674012185,0.152217678583786,0.00963316193448096,0.663202959781021,0.674611630784869,0.673379023023163,0.668043231704637,0.653652849919967,0.396447806164773,0.610298617149472,0.137945704961335,0.199078604930019,0.14841436814957,0.153421697849598,0.164841605478487,0.346347150080033,0.0343357160172138,0.00874292272887765,1
134,0,0,0,0.0222247029079284,0,0.0148078801034521,0.0211013214552271,0.0110465358541255,0.000330291460757719,4.18462645775978E-05,0.0009238022581925,0.000936077580338076,0.000281729153722367,0.000190405827525065,0.00212582728971775,0.000403792303019109,0,0,0,0,0,0,0.0772071041018011,0.0799337379795876,0.0430973562049944,0.755261847419928,0.688149159016785,0.997183233265524,0.975337367496616,0.453010721045222,0.203405745860348,0.207873479978154,0.111894305074599,0.469570682089716,0.615765185342164,0.391518240110962,0.381048504073546,0.229171396780639,0.455446020441461,0.305273664915472,0.621311894159875,0.720224206584562,0.735166509471066,0.848978273409027,0.615541983837496,0.492747615303474,0.554791450651587,0.436858388706034,0.956420826449333,0.660899098562831,0.411061756963933,0.412422035089158,0.898377344172633,0.509623973659219,0.399451251224087,0.214976564893899,0.215632499923401,0.234082493331079,0.189505130777173,0.293356214299321,0.237610324356825,0.0888150378130162,0.183291504109109,0.144339401813245,0.922167116620517,0.0594983481518146,0.387760992303788,0.37474284940691,0.0641112383327695,0.3698088312175,0.517821400646368,0.028241566166671,0.695297805124582,0.619336086499164,0.512002611766098,0.727202858847331,0.659471952795271,0.69513739298918,0.540901223770646,0.681298891128821,0.0201180692879594,0.967020782295456,0.967056518660437,0.986982790798103,0.966478262100633,0.288953384393112,0.364342924796296,0.228951733228119,1,1,1,1,0.999765885271099,0.999168106415411,0.858012205466075,0.906010158442388,0.906927281958916,0.0730770434948092,0.626170348167096,0.257731174960717,0.0592944536341574,0.180397889311451,0.285656871466379,0.0340961738810169,0.0430973562049944,1,1,1,0.999150602489853,0.99729573254761,0.457446280047112,0.675667453505366,0,0,0,0,0,0,0.00772885375656389,0,1
135,0.105031286060385,0.226751557521279,0.143533979563441,0.126768931188221,0.128391746043477,0.323620188687778,0.00109428845062198,0,0.0620221400588783,0.148600026566229,0.0488017638016922,0.029865905410472,0.0480599264523049,0.158451312701066,0.00368595457364916,0.0138922763103078,0.482377138528857,0.544033403113351,0.57033293757575,0.64254677995174,0.552275253573468,0.536385085379521,0.0855652213232604,0,0.0976281854173851,0.148248250197921,0.266724962486443,0.152722689814247,0.104858390171015,0.0244640822420488,0.190638985196061,0.259879072906011,0.089121735959505,0.661729281272512,0.662036090885673,0.339219211580265,0.792476072012406,0.748699256386042,0.802068140620139,0.857305360240088,0.178340235625072,0.443676002971764,0.531073320799243,0.295372071470294,0.185285944430642,0.2598183744916,0.447337993224639,0.769521252110356,0.0811407850335973,0.396152696739416,0.447704450711583,0.125619929501791,0.940375584247222,0.780517887317999,0.0219321802142667,0.142703851352382,0.701762818593158,0.879915174517916,0.72031833860327,0.687037791924399,0.695120745494116,0.821134150931895,0.626969946113442,0.80141267420764,0.901899179150458,0.60786577609079,0.679350335980519,0.18880999635836,0.670155398996629,0.123250321159667,0.0669959749839313,0.0281324382406872,0.0210032270147707,0.0335359071415335,0.00765242722103255,0.00636986114626309,0.00269957911506912,0.000175497985626931,0,0,0.489820518014024,0.864451218179597,0.405648500835762,0.386845406253013,0.405485970918211,0.31996627419314,0.853990429061829,0.836207693825704,0.261428811745983,0.23893509891566,0.320343419622453,0.331481845264336,0.282605906234676,0.120084825482084,0.691762222490259,0.786864295445728,0.073748604976378,0.364473403461624,0.612116345813674,0.310524708105497,0.377348596492909,0.118540510935344,0.0659383142577351,0.346538933196254,0.144558436316703,0.144347437670787,0.0532470075707602,0.0501154955213537,0.0365596058651318,0,0.262349650423249,0.452714403985505,0.350459124687475,0.505770829525528,0.377055375282049,0.389776789001927,0.418789731686545,0.879915174517916,0.0748399548521006,0.0222119061092298,1
136,0.0376037619842819,0.0456289476012798,0.0604361722263088,0.182601064861184,0.112681292961659,0.119771675686271,0.0722464658161109,0.0268263623055496,0.0499464418759881,0.0644062411787298,0.0764400636379623,0.214341630113049,0.144378301045703,0.136335365885634,0.0882080088692906,0.0320005445153185,0.250766309710658,0.211936674557567,0.29717236700766,0.417112715691305,0.444442099743577,0.43811426831646,0.313357809861554,0.265603804161325,0.763240587143681,0.942973314765678,0.925354786179681,0.863719190129106,0.901160686712717,0.608635124596755,0.487546027673765,0.552699082323059,0.0276851883973928,0.357048447552728,0.147033561950929,0.609116568064168,0.294734508668074,0.278156246060552,0.486212096769407,0.801590899686429,0.599212966857041,0.561314625859785,0.178134632560752,0.930107529758228,0.208267542436055,0.577903879043235,0.61909463387712,0.871329258736437,0.991004997698512,0.693956173800894,0.100228458606504,0.362016487935047,0.839371445815914,0.252942131749447,0.0985956902761955,0.264477569983608,0.229470475751112,0.194576672349965,0.161299617244479,0.342123373164448,0.104096857686121,0.0986832780514482,0.195702113893571,0.35967781797769,0.918640498270064,0.0276850828562033,0.525088173702778,0.481648901492386,0.0662964533701977,0.429759432115208,0.591553087781937,0.0506106627219091,0.743776970567649,0.670724120747196,0.59257294141209,0.846549450683533,0.74279690018228,0.842229572405427,0.761584359217721,0.822175262606493,0.763240587143681,0.624042202437466,0.511242793427032,0.375191002320662,0.289835676683609,0.14522528627696,0.325276663281883,0.426064016189543,0.960105548178209,0.932397448783063,0.864832656646868,0.685833637830512,0.672737612519534,0.697832143403888,0.804946254205771,0.85856370282503,0.88802999728696,0.0265772346228852,0.736439907056338,0.46981367090443,0.141564573154286,0.376507630037696,0.508020278486588,0.108000108253111,0.763240587143681,0.641085867525417,0.541933098750012,0.334601675714367,0.355680810322787,0.409254787764093,0.362045918384547,0.56632460793738,0.0426451277250821,0.044671339270344,0.0615753322988639,0.142354088618803,0.122310928357865,0.123916997408824,0.0582524708237441,0.0173639796285591,1
137,0,0,0,0.0248151224082747,0.00707199672948425,0.0293876499466805,0.0482189864801924,0.0399022445828821,0,0.002320823899693,0.000234809411203873,0.000466551044354541,0.0017117424539366,0.0067380960576092,0.0381333265081415,0.0206987410699762,0,0,0,0.0180811819169913,0.0205330670938938,0.0385603065734227,0.104917315614234,0.113295314473115,0.069366137273662,0.738295739629974,0.671596682000843,0.923523836648448,0.926742867063967,0.483992626066651,0.252213843342701,0.24961981017987,0.146740747930118,0.426363018618895,0.54532014402038,0.381633517022653,0.367516038049914,0.258076020781664,0.381688968643598,0.280132761689825,0.611952408393126,0.660909928415415,0.66066823243707,0.802475801319047,0.593546077985098,0.538398834759458,0.473160299484913,0.400880786521411,0.965757704209908,0.673474234187404,0.493632075242816,0.36999270951448,0.834149655293806,0.473790167571645,0.365673083803462,0.189044762610107,0.229543488052727,0.245481139503596,0.204557798813129,0.276039478589062,0.248750522510923,0.124334754104098,0.20211824560229,0.132486797818842,0.855402015836218,0.0930170392261604,0.379517641925182,0.352202769961919,0.126771035274115,0.359034950637769,0.582239436213225,0.0400937537859341,0.638036348141444,0.568330479385501,0.469836484801774,0.666919493071528,0.605160944507526,0.637889146795035,0.490634737562083,0.62519031886022,0,0.878096642724858,0.878096642724858,1,1,0.259969877590447,0.322183784608171,0.210096345325509,1,1,1,1,1,1,0.874885138243132,0.91375071972352,0.836857375200221,0.0941608096103255,0.573194649982208,0.300800319660963,0.166481414190042,0.223446662060931,0.371786922495384,0.0714927320803776,0,0.878096642724858,0.878096642724858,1,1,0.878096642724858,0.393853134394154,0.580474599301648,0,0,0,0,0,0,0.00655247250463209,0,1
